geneid	mean_length	median_length	polya_reads_num	count
PH02Gene05816	88.57	71.35	21	26
PH02Gene15173	46.69	43.08	3	3
PH02Gene22488	99.75	99.74	2	3
PH02Gene44622	86.23	84.08	22	30
PH02Gene05532	98.67	101.62	4	5
PH02Gene04935	75.64	71.28	24	35
PH02Gene18374	64.89	63.37	80	108
PH02Gene02498	79.7	79.7	1	3
PH02Gene17793	101.18	105.25	3	5
PH02Gene14371	103.56	103.56	2	3
PH02Gene00948	99.63	94.65	77	110
PH02Gene36824	140.35	125.84	12	16
PH02Gene26236	124.38	117.91	4	6
PH02Gene43276	73.08	39.93	3	5
PH02Gene14404	119.26	110.82	11	14
PH02Gene50450	183.04	183.04	1	2
PH02Gene21097	109.34	109.34	1	1
PH02Gene00249	51.59	43.37	10	15
PH02Gene41940	71.55	66.76	33	46
PH02Gene27909	132.39	116.5	21	29
PH02Gene32744	107.56	128.67	3	5
PH02Gene18737	106.05	150.27	3	6
PH02Gene44530	131.22	141.9	21	30
PH02Gene01388	110.61	111.7	3	4
PH02Gene31724	195.05	181.16	4	7
PH02Gene28953	88.6	66.41	12	17
PH02Gene39846	80.09	81.31	13	19
PH02Gene13324	208.85	227.15	3	4
PH02Gene48721	80.68	80.68	1	2
PH02Gene29383	116.5	104.72	55	71
PH02Gene11693	53.96	50.12	26	49
PH02Gene07266	134.84	136.35	3	3
PH02Gene29781	113.9	114.65	15	17
PH02Gene13968	65.55	71.09	3	3
PH02Gene30285	133.47	133.47	1	2
PH02Gene27627	151.06	179.0	5	6
PH02Gene01915	83.98	87.32	11	18
PH02Gene24404	131.21	127.73	9	12
PH02Gene31365	109.31	108.1	30	41
PH02Gene04512	82.71	75.45	10	12
PH02Gene42781	101.44	97.5	4	5
PH02Gene34607	139.21	139.21	1	1
PH02Gene43680	85.56	73.32	17	24
PH02Gene25164	81.96	76.19	27	44
PH02Gene44608	164.97	164.96	2	2
PH02Gene04503	191.16	205.07	9	12
PH02Gene11845	99.74	104.04	36	55
PH02Gene12958	61.39	61.39	2	2
PH02Gene21437	119.98	105.0	26	40
PH02Gene20667	102.67	97.22	14	19
PH02Gene32951	89.23	79.04	23	31
PH02Gene24716	61.23	61.23	1	2
PH02Gene10199	63.19	63.19	1	1
PH02Gene31866	57.38	47.23	908	1314
PH02Gene03683	75.47	80.1	16	20
PH02Gene34989	122.73	111.23	3	3
PH02Gene17235	124.84	126.64	4	5
PH02Gene31956	88.28	63.58	6	8
PH02Gene02767	75.51	70.23	13	18
PH02Gene44537	100.92	87.96	6	8
PH02Gene21237	82.84	67.38	14	18
PH02Gene09274	54.42	54.42	1	1
PH02Gene12738	265.41	265.41	1	3
PH02Gene09002	66.42	68.75	19	27
PH02Gene11923	75.85	75.85	1	4
PH02Gene41015	248.73	248.73	1	1
PH02Gene34480	127.41	137.19	6	8
PH02Gene35982	164.29	125.38	8	10
PH02Gene29455	163.62	160.26	37	48
PH02Gene48073	116.65	116.94	8	14
PH02Gene38776	95.89	82.65	24	35
PH02Gene48960	74.37	93.42	9	13
PH02Gene18401	57.24	56.99	20	30
PH02Gene08805	127.21	124.96	11	19
PH02Gene12142	106.41	120.04	3	4
PH02Gene21441	74.17	75.04	15	20
PH02Gene12488	77.65	50.69	7	13
PH02Gene17541	76.65	69.28	37	52
PH02Gene02105	133.63	143.89	17	25
PH02Gene28665	65.09	62.66	95	142
PH02Gene16037	77.29	71.62	40	50
PH02Gene11903	152.2	164.04	5	8
PH02Gene03679	15.44	15.44	1	1
PH02Gene27272	102.34	82.47	3	4
PH02Gene12298	66.2	54.34	246	370
PH02Gene33842	70.45	60.37	112	157
PH02Gene28844	87.03	89.48	7	8
PH02Gene04144	91.51	92.79	13	16
PH02Gene08977	117.0	117.0	1	1
PH02Gene40926	120.52	118.0	11	12
PH02Gene15463	147.83	135.63	11	12
PH02Gene30862	174.94	177.31	4	4
PH02Gene46886	203.63	203.63	1	3
PH02Gene16067	73.82	66.97	39	47
PH02Gene50749	78.43	74.41	44	66
PH02Gene29804	99.58	86.16	20	26
PH02Gene38463	121.4	110.19	7	8
PH02Gene15041	84.02	73.34	17	21
PH02Gene19319	82.18	59.08	11	13
PH02Gene10320	134.67	111.13	7	13
PH02Gene17950	57.28	29.25	3	4
PH02Gene32815	56.83	51.32	93	131
PH02Gene23624	52.73	52.84	4	5
PH02Gene27383	79.54	99.84	5	6
PH02Gene32084	113.12	109.77	9	12
PH02Gene08089	62.16	58.14	180	243
PH02Gene22930	120.11	106.66	28	35
PH02Gene20098	74.92	61.65	19	28
PH02Gene40620	96.97	87.04	47	70
PH02Gene03002	90.61	88.28	8	10
PH02Gene34490	143.43	143.43	2	3
PH02Gene11412	74.62	58.8	22	29
PH02Gene28433	90.94	76.86	16	19
PH02Gene17252	169.41	164.5	6	11
PH02Gene13961	48.23	48.23	1	2
PH02Gene29226	149.59	145.88	4	8
PH02Gene49886	107.99	74.66	3	3
PH02Gene11039	79.1	66.04	11	16
PH02Gene43088	54.05	51.53	6	8
PH02Gene20752	67.26	54.04	14	21
PH02Gene13617	132.55	115.69	17	18
PH02Gene17284	109.85	95.42	8	13
PH02Gene34027	58.9	58.9	1	1
PH02Gene06222	98.43	85.83	19	29
PH02Gene28530	91.5	89.31	15	16
PH02Gene43402	111.36	102.37	10	16
PH02Gene03244	104.21	87.63	11	14
PH02Gene27693	71.0	70.36	16	23
PH02Gene31802	68.08	73.52	5	6
PH02Gene06576	59.23	59.23	1	1
PH02Gene48503	69.37	65.56	59	92
PH02Gene35547	160.66	155.5	15	21
PH02Gene29684	179.66	150.61	5	8
PH02Gene09247	108.36	75.11	20	37
PH02Gene40250	298.95	298.37	3	4
PH02Gene11212	187.64	186.58	5	8
PH02Gene29381	72.86	68.11	10	15
PH02Gene25331	96.88	92.43	34	42
PH02Gene29399	296.63	296.63	1	1
PH02Gene28509	74.07	69.01	130	182
PH02Gene10957	98.66	73.21	3	5
PH02Gene46368	68.9	68.9	2	2
PH02Gene25179	90.68	75.08	12	15
PH02Gene07125	95.73	99.22	13	16
PH02Gene47775	70.23	63.33	151	203
PH02Gene23480	68.4	61.44	17	27
PH02Gene31529	95.69	96.89	57	92
PH02Gene32741	87.03	92.91	144	209
PH02Gene28332	96.57	104.04	25	28
PH02Gene10760	71.17	66.04	127	171
PH02Gene04319	74.1	68.69	5	6
PH02Gene13908	75.73	67.3	216	304
PH02Gene30970	85.66	89.38	6	10
PH02Gene45997	109.07	109.07	1	1
PH02Gene05703	70.0	61.58	23	36
PH02Gene49115	174.37	174.36	2	2
PH02Gene28089	39.72	39.72	2	4
PH02Gene34577	138.65	118.84	17	30
PH02Gene39041	78.95	79.78	34	51
PH02Gene28453	95.38	89.15	29	41
PH02Gene21433	115.96	99.79	25	39
PH02Gene10891	63.3	59.7	26	37
PH02Gene39091	196.64	196.38	3	5
PH02Gene17166	191.72	184.7	4	7
PH02Gene35456	82.95	82.95	2	4
PH02Gene48022	119.04	106.33	34	46
PH02Gene22759	138.51	146.63	23	32
PH02Gene00542	72.88	65.87	160	228
PH02Gene07759	300.03	300.03	1	2
PH02Gene26539	173.27	173.27	1	1
PH02Gene13493	176.63	160.5	3	4
PH02Gene50614	54.89	33.6	3	5
PH02Gene11325	195.62	193.04	4	8
PH02Gene22943	78.75	63.54	92	129
PH02Gene25313	79.83	83.0	7	9
PH02Gene33826	111.25	105.12	41	62
PH02Gene07227	143.19	143.19	1	2
PH02Gene36041	109.4	116.2	10	15
PH02Gene21055	117.25	111.02	18	24
PH02Gene31995	150.27	114.0	13	18
PH02Gene39789	261.0	261.0	1	1
PH02Gene20890	92.23	76.26	10	14
PH02Gene09404	87.19	80.9	82	109
PH02Gene39395	80.88	81.04	31	39
PH02Gene32920	196.16	227.99	4	5
PH02Gene19416	164.75	165.81	11	15
PH02Gene31088	105.39	99.61	17	25
PH02Gene49845	114.97	96.5	50	64
PH02Gene32633	37.64	37.64	1	2
PH02Gene34186	131.04	117.35	6	6
PH02Gene19735	113.54	124.22	8	13
PH02Gene23882	59.8	56.76	54	72
PH02Gene29658	67.7	62.35	31	42
PH02Gene08352	123.07	123.07	1	3
PH02Gene45989	206.15	175.68	6	8
PH02Gene26653	86.39	54.14	8	12
PH02Gene15670	99.22	91.61	13	16
PH02Gene17993	106.71	98.24	26	38
PH02Gene50263	83.1	83.1	2	4
PH02Gene38193	106.31	119.81	13	17
PH02Gene19812	117.86	107.83	23	30
PH02Gene43877	69.27	62.79	175	245
PH02Gene36676	102.77	103.79	4	6
PH02Gene25865	58.14	51.83	295	403
PH02Gene12318	56.11	59.23	33	40
PH02Gene14498	105.74	96.23	4	7
PH02Gene02062	76.95	65.48	53	67
PH02Gene34143	254.75	254.76	2	4
PH02Gene14584	124.41	124.74	10	14
PH02Gene26920	125.97	122.9	6	6
PH02Gene09749	12.24	12.24	1	1
PH02Gene46989	227.63	227.63	1	5
PH02Gene39533	163.16	163.16	1	1
PH02Gene00837	84.66	87.22	7	10
PH02Gene22510	96.89	97.87	7	11
PH02Gene37312	77.12	75.55	85	106
PH02Gene16112	80.49	82.0	19	28
PH02Gene40429	151.99	157.93	10	11
PH02Gene38402	87.62	71.21	17	20
PH02Gene48754	16.37	16.37	1	1
PH02Gene34090	15.29	15.29	2	3
PH02Gene22758	212.54	214.04	4	7
PH02Gene06193	97.26	103.02	12	21
PH02Gene39687	220.85	220.85	1	1
PH02Gene49013	105.11	89.24	16	22
PH02Gene31331	114.57	89.48	6	8
PH02Gene21075	69.11	68.51	40	53
PH02Gene02876	31.61	31.6	2	3
PH02Gene35856	140.05	131.67	21	28
PH02Gene05570	79.37	73.5	4	6
PH02Gene43765	138.74	104.36	6	12
PH02Gene01740	69.8	74.32	9	17
PH02Gene18989	137.08	124.37	46	62
PH02Gene36214	119.9	147.36	6	12
PH02Gene41832	85.05	66.09	14	17
PH02Gene14802	124.37	124.79	40	59
PH02Gene08693	86.8	93.74	23	28
PH02Gene31870	90.85	83.62	21	29
PH02Gene16922	64.78	60.83	49	71
PH02Gene39122	217.15	217.15	1	3
PH02Gene07363	81.53	86.04	106	166
PH02Gene21965	70.31	67.0	9	10
PH02Gene16594	88.87	79.36	31	52
PH02Gene49530	95.58	106.19	5	6
PH02Gene22144	82.27	104.48	3	4
PH02Gene02032	151.07	114.95	3	4
PH02Gene41235	82.45	82.45	1	2
PH02Gene32886	71.63	67.12	53	76
PH02Gene22229	123.53	126.49	8	8
PH02Gene36446	70.55	75.16	3	4
PH02Gene19746	90.69	80.48	7	13
PH02Gene26785	96.95	83.88	6	6
PH02Gene09457	93.16	93.16	2	4
PH02Gene25055	53.4	54.74	11	19
PH02Gene08598	81.97	75.46	4	6
PH02Gene31461	117.57	118.15	8	10
PH02Gene25355	68.67	69.23	11	16
PH02Gene35865	79.83	69.92	13	20
PH02Gene16977	80.73	103.84	3	4
PH02Gene23880	77.83	66.24	31	49
PH02Gene38053	190.43	190.43	1	2
PH02Gene49652	83.88	67.75	49	70
PH02Gene20927	267.13	280.09	5	7
PH02Gene41643	120.89	110.16	22	33
PH02Gene40213	19.52	19.52	1	1
PH02Gene35515	119.87	125.72	40	61
PH02Gene26631	69.38	63.33	49	68
PH02Gene34371	159.5	178.23	5	5
PH02Gene18032	94.82	92.22	66	102
PH02Gene30756	151.26	151.26	1	4
PH02Gene45898	119.85	107.93	28	47
PH02Gene28556	70.14	57.9	6	7
PH02Gene07058	94.55	83.12	25	42
PH02Gene21139	96.77	89.6	50	69
PH02Gene03053	90.35	88.88	15	21
PH02Gene20669	247.85	254.3	16	23
PH02Gene09765	69.78	70.14	5	6
PH02Gene03538	87.71	87.71	2	5
PH02Gene10125	71.32	55.32	7	10
PH02Gene14531	67.54	66.24	102	150
PH02Gene31006	105.95	96.0	19	27
PH02Gene10201	195.0	208.78	42	53
PH02Gene40130	72.51	67.99	28	42
PH02Gene31409	100.78	94.31	11	17
PH02Gene39292	83.57	80.74	59	79
PH02Gene16914	129.2	129.2	1	1
PH02Gene44481	164.24	142.16	10	16
PH02Gene36734	128.58	115.7	14	19
PH02Gene05891	93.86	100.14	19	22
PH02Gene49648	176.14	184.66	6	7
PH02Gene30309	65.69	65.69	1	3
PH02Gene12336	66.3	64.98	20	29
PH02Gene30751	83.58	69.77	7	13
PH02Gene11731	26.41	22.8	4	5
PH02Gene12376	113.48	79.9	12	15
PH02Gene19787	109.98	120.76	17	23
PH02Gene21576	62.28	55.06	52	73
PH02Gene45471	68.82	87.42	3	6
PH02Gene06818	271.41	271.41	1	1
PH02Gene12522	99.14	92.97	463	661
PH02Gene21875	193.16	193.16	1	1
PH02Gene46848	113.51	112.16	73	96
PH02Gene41231	139.86	138.78	11	16
PH02Gene30267	137.37	149.13	15	22
PH02Gene16474	120.86	120.86	2	4
PH02Gene10466	91.15	97.88	7	10
PH02Gene10259	76.37	76.37	1	1
PH02Gene28770	88.88	84.89	34	45
PH02Gene30985	134.96	134.96	1	1
PH02Gene15618	139.55	153.97	7	15
PH02Gene01333	33.96	36.32	3	5
PH02Gene01877	189.57	242.87	3	4
PH02Gene28713	171.71	178.17	9	15
PH02Gene17906	98.42	104.3	17	27
PH02Gene17442	171.18	171.18	2	3
PH02Gene01237	61.72	55.84	14	23
PH02Gene16049	142.04	150.15	4	5
PH02Gene37775	146.1	163.93	6	8
PH02Gene47472	58.7	44.85	10	11
PH02Gene36739	68.7	62.81	29	41
PH02Gene10816	43.05	50.6	4	7
PH02Gene13004	80.47	81.15	10	10
PH02Gene26301	73.86	77.78	42	64
PH02Gene02315	68.8	75.91	37	53
PH02Gene06491	123.88	113.92	11	16
PH02Gene26077	56.85	49.24	102	143
PH02Gene40672	71.41	65.37	46	84
PH02Gene30844	88.25	88.26	2	2
PH02Gene35745	65.48	59.8	112	156
PH02Gene39866	111.31	113.67	45	59
PH02Gene13806	112.57	112.57	1	1
PH02Gene42068	60.46	53.75	111	141
PH02Gene40013	96.27	95.56	83	113
PH02Gene39524	92.72	86.46	6	7
PH02Gene07538	140.03	140.03	2	2
PH02Gene20205	90.88	104.34	22	31
PH02Gene07546	139.1	127.0	5	7
PH02Gene09451	120.84	129.77	9	13
PH02Gene02077	123.93	123.93	1	2
PH02Gene42094	95.82	94.44	35	56
PH02Gene38926	178.38	178.38	2	3
PH02Gene02254	75.6	68.94	28	34
PH02Gene43789	140.99	142.53	27	34
PH02Gene25578	132.81	76.89	3	3
PH02Gene46324	110.12	99.96	12	21
PH02Gene37653	81.55	72.28	56	77
PH02Gene01317	99.52	99.52	2	2
PH02Gene27104	81.02	89.38	16	24
PH02Gene43273	110.92	94.52	15	17
PH02Gene36231	89.49	78.87	12	15
PH02Gene05809	113.26	99.4	17	28
PH02Gene01751	126.95	146.46	10	15
PH02Gene06968	112.2	111.12	3	4
PH02Gene03772	160.57	193.61	12	20
PH02Gene31265	83.19	67.2	79	108
PH02Gene48142	94.44	110.04	13	20
PH02Gene34477	48.42	47.1	8	10
PH02Gene33697	119.59	117.33	3	4
PH02Gene22091	98.98	77.12	3	3
PH02Gene05379	73.37	63.96	49	78
PH02Gene37457	50.8	50.8	2	2
PH02Gene16249	77.84	77.84	2	2
PH02Gene27839	161.52	161.52	1	3
PH02Gene32539	66.36	59.62	183	235
PH02Gene26590	101.31	126.48	7	10
PH02Gene10561	132.96	132.96	1	4
PH02Gene19412	72.99	65.41	70	97
PH02Gene39000	408.32	408.32	1	1
PH02Gene20542	62.0	59.36	39	57
PH02Gene26993	90.62	83.1	73	106
PH02Gene39847	105.73	87.01	12	16
PH02Gene14580	84.69	78.22	3	4
PH02Gene23432	76.46	79.33	15	18
PH02Gene40287	76.05	75.11	9	15
PH02Gene08353	87.9	97.53	14	19
PH02Gene24848	74.81	66.48	49	63
PH02Gene41280	70.58	60.68	42	54
PH02Gene20834	119.32	109.0	5	7
PH02Gene14994	100.13	100.14	2	3
PH02Gene10209	100.81	101.76	6	8
PH02Gene28886	69.03	69.03	1	3
PH02Gene02217	72.19	64.24	95	127
PH02Gene06148	74.03	69.62	26	35
PH02Gene23298	85.79	96.58	17	17
PH02Gene45559	196.06	196.06	1	1
PH02Gene11520	56.28	56.28	1	1
PH02Gene37026	134.6	160.41	5	9
PH02Gene20574	176.93	146.19	12	15
PH02Gene16282	70.22	34.25	3	5
PH02Gene22734	102.1	95.3	25	39
PH02Gene18451	112.05	112.05	1	1
PH02Gene45380	132.66	135.52	6	8
PH02Gene42206	113.48	120.46	28	33
PH02Gene10641	111.05	76.14	27	41
PH02Gene13645	87.19	71.47	50	66
PH02Gene38248	214.05	214.05	2	4
PH02Gene18486	104.61	99.29	13	16
PH02Gene46421	88.08	43.64	9	15
PH02Gene41186	68.33	62.76	168	229
PH02Gene08640	74.92	64.68	32	40
PH02Gene34700	102.44	75.63	3	3
PH02Gene06028	102.27	106.88	11	17
PH02Gene01655	125.25	125.25	2	2
PH02Gene34899	108.62	105.12	6	10
PH02Gene03843	177.93	177.93	1	1
PH02Gene41140	92.14	95.44	4	5
PH02Gene13334	105.06	96.76	10	19
PH02Gene24179	73.36	63.69	7	11
PH02Gene24997	107.39	98.87	19	28
PH02Gene36282	102.5	95.67	29	40
PH02Gene25457	39.74	39.74	2	3
PH02Gene46422	98.41	68.14	13	20
PH02Gene14267	156.12	156.12	2	5
PH02Gene51073	173.76	173.76	1	1
PH02Gene38929	38.67	38.4	9	15
PH02Gene40445	97.11	97.11	2	2
PH02Gene27221	86.53	79.6	132	181
PH02Gene18897	72.75	79.65	5	8
PH02Gene43893	108.02	126.28	5	8
PH02Gene02329	85.04	85.04	1	1
PH02Gene20612	90.85	90.85	2	4
PH02Gene08568	158.17	158.17	2	2
PH02Gene10738	204.33	206.69	8	9
PH02Gene29024	51.0	45.61	5	7
PH02Gene16375	73.37	90.81	3	5
PH02Gene29281	170.29	156.79	5	7
PH02Gene38500	48.37	48.37	1	2
PH02Gene26020	151.52	95.68	3	3
PH02Gene09564	138.01	124.18	25	33
PH02Gene27470	80.81	76.24	19	26
PH02Gene43451	119.0	87.78	25	32
PH02Gene01353	107.46	115.36	4	5
PH02Gene46787	110.21	94.46	3	4
PH02Gene11730	173.33	173.33	1	1
PH02Gene05617	71.12	71.12	2	4
PH02Gene32865	78.65	78.65	2	6
PH02Gene20187	84.4	71.0	9	13
PH02Gene24583	86.56	85.8	4	7
PH02Gene13174	106.99	116.85	21	31
PH02Gene50395	72.13	63.54	20	30
PH02Gene02004	121.31	129.1	9	15
PH02Gene14366	91.38	88.58	35	50
PH02Gene12379	88.52	86.12	168	234
PH02Gene18477	71.03	69.87	3	4
PH02Gene48021	73.03	90.03	5	6
PH02Gene13375	179.25	145.04	7	18
PH02Gene05987	63.93	62.06	67	100
PH02Gene17338	101.38	85.52	28	35
PH02Gene03045	151.44	151.44	1	1
PH02Gene32064	100.49	82.41	38	55
PH02Gene07238	34.6	34.6	1	1
PH02Gene39902	80.95	80.95	1	1
PH02Gene15219	63.76	49.78	19	27
PH02Gene42897	73.87	64.29	3	5
PH02Gene06833	85.24	89.27	4	4
PH02Gene14915	116.66	94.44	6	10
PH02Gene19876	97.89	107.98	16	21
PH02Gene36669	150.82	140.04	9	11
PH02Gene41304	86.85	86.85	1	2
PH02Gene11356	118.46	118.46	2	2
PH02Gene21770	140.53	140.53	2	3
PH02Gene32923	73.9	70.61	27	39
PH02Gene47289	73.38	66.78	254	340
PH02Gene00388	73.23	71.68	12	16
PH02Gene17800	73.8	72.08	7	9
PH02Gene24710	121.07	120.38	14	25
PH02Gene46741	298.17	298.17	1	1
PH02Gene29520	89.11	83.03	45	55
PH02Gene34197	135.25	135.24	2	4
PH02Gene17835	53.18	53.18	2	3
PH02Gene42662	73.52	73.52	1	2
PH02Gene46418	104.19	126.75	4	5
PH02Gene40963	107.83	95.5	12	17
PH02Gene17863	135.55	135.55	1	1
PH02Gene35486	119.19	117.55	4	8
PH02Gene42041	27.0	27.0	1	1
PH02Gene34263	112.07	112.07	1	1
PH02Gene11040	55.18	44.58	11	12
PH02Gene19685	66.81	58.64	23	35
PH02Gene35518	118.35	130.12	10	18
PH02Gene45119	157.74	129.58	11	11
PH02Gene51148	17.3	17.3	1	1
PH02Gene01480	43.78	27.95	3	6
PH02Gene25879	81.44	73.11	31	38
PH02Gene35120	119.75	119.74	2	2
PH02Gene15960	72.92	70.24	12	20
PH02Gene41063	68.73	55.4	3	5
PH02Gene31987	220.25	220.25	1	2
PH02Gene47196	58.95	54.83	364	484
PH02Gene07796	79.78	77.81	3	5
PH02Gene42120	99.53	72.38	14	30
PH02Gene38901	137.28	125.94	4	8
PH02Gene40218	90.59	90.6	2	4
PH02Gene45030	69.92	56.19	307	419
PH02Gene41187	127.92	127.92	1	1
PH02Gene19376	75.72	70.42	30	43
PH02Gene10231	160.01	160.01	2	3
PH02Gene17270	135.66	135.66	2	4
PH02Gene08747	19.6	19.6	2	3
PH02Gene43508	120.85	104.39	7	11
PH02Gene48471	112.63	124.46	3	5
PH02Gene22235	94.49	76.91	6	6
PH02Gene31921	265.75	265.75	1	1
PH02Gene15086	187.69	187.7	2	3
PH02Gene06758	134.46	134.46	1	1
PH02Gene22172	82.36	83.02	24	38
PH02Gene09321	173.76	173.76	1	1
PH02Gene04815	90.89	83.86	4	6
PH02Gene24567	83.84	86.9	12	19
PH02Gene23693	70.23	44.94	11	21
PH02Gene23045	81.82	80.9	9	13
PH02Gene31782	134.77	128.5	4	5
PH02Gene32605	87.46	84.66	6	10
PH02Gene21784	68.06	61.96	29	41
PH02Gene40204	101.22	101.22	1	3
PH02Gene38511	71.52	70.59	92	130
PH02Gene42092	68.64	53.43	15	20
PH02Gene10710	79.35	79.14	34	48
PH02Gene28652	100.46	91.9	10	18
PH02Gene32232	208.59	208.6	2	4
PH02Gene17758	147.34	146.23	7	10
PH02Gene27582	90.45	75.87	21	28
PH02Gene12627	148.56	148.61	7	9
PH02Gene05463	105.38	105.38	2	2
PH02Gene10361	149.01	146.28	3	4
PH02Gene49276	217.37	220.8	3	5
PH02Gene34148	216.22	230.46	11	14
PH02Gene33883	103.32	101.35	21	30
PH02Gene37626	97.56	80.19	25	31
PH02Gene12027	82.21	82.21	1	1
PH02Gene06625	84.88	56.41	6	6
PH02Gene39978	212.73	217.67	4	5
PH02Gene08103	73.5	71.1	8	10
PH02Gene07385	97.68	83.06	35	51
PH02Gene36874	177.54	177.54	1	5
PH02Gene20524	87.75	73.16	34	49
PH02Gene32762	117.31	117.31	2	2
PH02Gene22025	102.8	100.57	6	8
PH02Gene24379	97.12	104.52	10	13
PH02Gene48414	44.91	44.91	1	2
PH02Gene26126	150.12	134.87	18	26
PH02Gene47125	83.26	81.78	47	67
PH02Gene41798	91.19	78.3	13	17
PH02Gene06425	115.2	115.2	2	3
PH02Gene44326	153.14	149.88	9	14
PH02Gene34190	54.03	54.03	2	3
PH02Gene23851	76.21	68.2	46	63
PH02Gene07046	105.62	109.83	73	92
PH02Gene34484	78.57	74.24	27	40
PH02Gene22717	133.72	87.0	9	12
PH02Gene18838	86.63	73.85	204	282
PH02Gene34758	62.93	49.3	44	54
PH02Gene19385	108.86	108.86	1	1
PH02Gene39090	140.03	123.96	11	15
PH02Gene33470	80.29	80.86	15	16
PH02Gene02435	65.67	65.68	2	2
PH02Gene15739	171.25	171.25	1	2
PH02Gene06892	67.05	71.78	9	14
PH02Gene47025	70.98	68.16	40	53
PH02Gene30081	222.36	222.36	1	1
PH02Gene14194	76.8	64.74	9	9
PH02Gene42511	125.54	120.83	16	22
PH02Gene27371	89.89	74.91	22	32
PH02Gene02949	79.65	80.57	11	16
PH02Gene10908	75.48	66.17	25	34
PH02Gene01530	139.2	100.64	6	12
PH02Gene35277	163.3	167.48	3	6
PH02Gene21354	140.97	140.97	1	2
PH02Gene12817	115.76	102.14	26	38
PH02Gene24606	76.45	25.75	3	4
PH02Gene48149	73.08	68.68	16	18
PH02Gene47357	111.0	134.77	5	9
PH02Gene00505	86.6	91.28	16	25
PH02Gene02651	85.0	79.14	63	84
PH02Gene30368	86.83	73.63	7	9
PH02Gene30636	173.36	173.36	1	1
PH02Gene22935	103.94	73.48	4	10
PH02Gene15938	81.05	73.04	30	42
PH02Gene02359	64.69	64.86	7	15
PH02Gene17188	129.61	130.38	4	4
PH02Gene14606	102.89	95.07	7	12
PH02Gene32229	103.44	103.44	2	2
PH02Gene50248	44.08	40.96	337	480
PH02Gene23038	74.66	74.19	16	24
PH02Gene39392	73.86	83.12	8	9
PH02Gene22906	147.6	148.25	9	12
PH02Gene02885	87.02	79.59	68	90
PH02Gene28494	62.7	42.97	26	37
PH02Gene07724	53.56	47.65	17	37
PH02Gene10617	73.26	78.53	8	16
PH02Gene14383	69.48	75.43	25	32
PH02Gene19482	151.3	151.3	1	1
PH02Gene21065	84.56	93.07	23	28
PH02Gene08925	114.87	104.31	29	45
PH02Gene10467	69.83	63.46	19	26
PH02Gene40888	191.08	191.08	1	1
PH02Gene07179	149.53	140.04	3	7
PH02Gene46151	259.59	250.0	3	4
PH02Gene16475	76.52	70.01	12	15
PH02Gene31862	67.83	72.57	10	15
PH02Gene17583	51.81	51.81	1	1
PH02Gene44144	101.23	89.67	9	11
PH02Gene31103	148.47	119.75	4	4
PH02Gene21072	106.78	101.8	35	52
PH02Gene26843	77.67	75.84	20	27
PH02Gene43923	104.58	123.42	9	15
PH02Gene08076	86.04	65.97	13	17
PH02Gene08061	100.34	75.03	19	29
PH02Gene04727	124.35	120.37	7	10
PH02Gene09115	69.16	61.36	406	560
PH02Gene15917	140.89	140.89	2	4
PH02Gene00121	81.4	72.77	7	10
PH02Gene35414	114.35	118.74	20	31
PH02Gene12307	78.73	73.26	18	21
PH02Gene19690	177.36	168.97	3	4
PH02Gene34698	98.97	98.97	1	1
PH02Gene36461	93.22	96.27	19	25
PH02Gene15891	65.15	62.75	48	62
PH02Gene08034	101.65	119.78	12	21
PH02Gene29488	169.17	183.1	9	12
PH02Gene15588	125.52	139.39	14	18
PH02Gene06281	145.05	148.68	8	13
PH02Gene22715	123.95	118.14	28	40
PH02Gene18790	41.2	41.2	1	1
PH02Gene33806	107.3	110.12	10	11
PH02Gene00112	80.87	79.52	18	22
PH02Gene10332	112.37	113.4	6	10
PH02Gene34561	69.17	69.17	1	3
PH02Gene08983	60.11	53.64	24	36
PH02Gene07994	85.85	83.86	4	5
PH02Gene17923	93.42	65.87	50	69
PH02Gene37467	111.26	83.06	10	11
PH02Gene14640	58.9	49.29	67	109
PH02Gene19956	98.67	96.46	14	23
PH02Gene13397	56.67	63.31	13	22
PH02Gene35011	83.07	95.68	12	17
PH02Gene30075	83.34	71.08	4	11
PH02Gene05968	98.49	98.49	2	3
PH02Gene21530	169.96	169.96	1	2
PH02Gene07906	71.13	56.86	4	4
PH02Gene43111	104.5	104.5	2	6
PH02Gene15812	58.2	53.34	532	694
PH02Gene21751	68.6	65.95	13	16
PH02Gene46806	78.27	61.32	12	22
PH02Gene40552	73.47	76.38	104	159
PH02Gene04456	119.16	131.93	7	12
PH02Gene27230	112.28	107.56	3	7
PH02Gene23772	76.21	74.93	50	70
PH02Gene34542	160.83	165.81	20	30
PH02Gene45293	104.44	104.44	1	1
PH02Gene18041	86.19	74.84	20	32
PH02Gene18617	97.9	94.38	25	44
PH02Gene39280	112.0	130.65	17	25
PH02Gene24321	96.73	119.48	7	8
PH02Gene06570	82.17	82.17	2	2
PH02Gene27903	100.11	106.84	22	33
PH02Gene02110	83.14	67.64	12	18
PH02Gene01886	78.42	69.46	3	5
PH02Gene24239	137.85	137.85	1	1
PH02Gene37980	109.56	107.52	4	5
PH02Gene18621	26.59	26.59	2	3
PH02Gene50792	188.08	188.08	1	1
PH02Gene18110	60.55	58.79	29	40
PH02Gene34755	65.64	63.9	53	74
PH02Gene46609	97.97	45.66	9	12
