geneid	mean_length	median_length	polya_reads_num	count
PH02Gene37871	155.03	157.04	4	5
PH02Gene44714	41.24	38.36	6	8
PH02Gene34870	76.82	71.35	10	14
PH02Gene01412	62.7	55.09	76	95
PH02Gene35342	72.23	73.63	6	9
PH02Gene08962	144.9	132.0	10	12
PH02Gene10157	62.36	62.36	1	1
PH02Gene32952	133.11	124.09	5	8
PH02Gene40726	140.05	139.18	4	6
PH02Gene00762	126.85	139.48	3	6
PH02Gene43352	99.58	97.74	30	39
PH02Gene48815	95.28	89.61	37	47
PH02Gene18789	94.0	94.0	2	2
PH02Gene30001	101.1	78.89	13	16
PH02Gene00891	107.52	117.43	3	3
PH02Gene06461	81.24	81.24	1	2
PH02Gene00623	21.55	21.55	1	2
PH02Gene03949	123.8	107.54	42	61
PH02Gene05984	44.56	37.54	40	48
PH02Gene14040	79.68	61.48	6	8
PH02Gene03566	89.75	85.58	5	9
PH02Gene42901	74.22	72.1	16	18
PH02Gene33629	125.39	125.39	2	2
PH02Gene13127	114.98	100.62	15	18
PH02Gene42416	117.88	117.88	1	1
PH02Gene00170	110.2	99.36	4	4
PH02Gene00396	64.68	59.92	17	24
PH02Gene31710	87.81	75.48	20	27
PH02Gene17999	70.73	70.73	1	1
PH02Gene30217	124.15	124.15	1	1
PH02Gene40260	78.46	78.46	1	1
PH02Gene38025	72.81	72.87	7	9
PH02Gene49594	25.91	25.91	1	1
PH02Gene20167	61.4	53.8	7	10
PH02Gene01137	113.56	104.98	16	24
PH02Gene09252	72.6	57.34	8	12
PH02Gene21716	85.26	47.74	13	19
PH02Gene00637	112.79	102.81	32	39
PH02Gene07701	81.53	86.8	11	19
PH02Gene15155	154.21	154.21	1	1
PH02Gene07039	155.46	162.36	5	8
PH02Gene07452	168.33	127.04	3	6
PH02Gene36254	112.63	96.62	3	3
PH02Gene34373	100.89	101.87	13	17
PH02Gene18937	86.45	59.75	9	10
PH02Gene01520	104.8	104.8	2	4
PH02Gene46659	69.56	71.75	7	8
PH02Gene39753	134.48	124.45	34	41
PH02Gene20115	52.57	37.0	3	5
PH02Gene03113	217.17	217.17	2	3
PH02Gene43964	75.72	52.8	3	5
PH02Gene46435	28.0	28.0	1	1
PH02Gene40528	81.68	64.54	4	4
PH02Gene04297	159.88	159.88	1	2
PH02Gene42577	137.86	137.86	1	1
PH02Gene34649	88.7	83.5	9	13
PH02Gene28232	159.64	174.86	8	11
PH02Gene30910	230.36	230.36	1	1
PH02Gene12127	115.63	115.63	1	1
PH02Gene41642	56.92	51.43	255	334
PH02Gene09728	196.93	196.93	1	4
PH02Gene27535	168.41	168.41	2	3
PH02Gene10554	54.24	43.0	19	26
PH02Gene14926	105.97	107.02	22	32
PH02Gene18479	52.04	44.3	6	7
PH02Gene12473	137.72	145.08	16	19
PH02Gene00710	169.25	130.9	6	18
PH02Gene24287	85.95	78.87	80	112
PH02Gene40542	183.43	183.43	1	2
PH02Gene08329	49.39	49.39	1	3
PH02Gene06787	92.01	84.72	56	72
PH02Gene08817	81.0	65.52	78	102
PH02Gene27962	40.61	40.61	1	1
PH02Gene23909	64.72	61.69	8	11
PH02Gene00973	71.79	59.96	98	138
PH02Gene39966	46.62	46.62	1	4
PH02Gene48995	6.75	6.75	1	1
PH02Gene49960	81.38	51.67	9	16
PH02Gene45076	22.92	22.92	1	1
PH02Gene32265	88.53	88.53	2	2
PH02Gene06827	116.97	118.71	16	22
PH02Gene18527	52.98	54.68	18	24
PH02Gene01730	88.86	87.18	32	43
PH02Gene03613	43.15	43.15	1	1
PH02Gene40251	124.84	107.65	4	8
PH02Gene37677	103.13	83.82	6	9
PH02Gene10599	72.34	64.58	77	105
PH02Gene20539	69.73	61.79	50	62
PH02Gene05694	128.02	118.28	10	14
PH02Gene44968	52.09	52.12	3	3
PH02Gene22960	87.68	76.46	6	7
PH02Gene48090	111.82	117.12	3	8
PH02Gene24963	56.67	52.62	20	27
PH02Gene05531	67.26	51.01	8	9
PH02Gene48841	63.55	67.27	7	13
PH02Gene46548	134.29	131.12	4	4
PH02Gene05084	117.73	119.5	6	10
PH02Gene01309	76.22	76.22	2	2
PH02Gene14614	106.18	96.08	76	98
PH02Gene37687	107.47	103.56	29	36
PH02Gene10150	21.9	21.9	1	1
PH02Gene21897	23.77	19.0	5	5
PH02Gene07834	125.38	127.22	6	11
PH02Gene45958	145.97	135.22	15	22
PH02Gene23325	54.24	61.1	9	14
PH02Gene47242	72.76	70.23	30	34
PH02Gene03577	99.94	99.94	2	4
PH02Gene26454	89.52	93.86	50	64
PH02Gene10742	95.37	91.95	4	4
PH02Gene29261	75.81	69.82	68	84
PH02Gene48012	6.72	6.72	1	1
PH02Gene17945	66.26	60.83	32	46
PH02Gene02602	108.43	108.43	1	3
PH02Gene21191	99.97	105.65	3	5
PH02Gene30865	104.46	102.96	3	3
PH02Gene40054	59.69	52.07	93	115
PH02Gene16448	89.2	90.42	44	60
PH02Gene28885	65.51	51.3	39	60
PH02Gene31638	150.89	150.48	9	13
PH02Gene27276	73.09	59.64	10	12
PH02Gene27806	101.23	101.23	1	1
PH02Gene12716	108.28	104.39	3	5
PH02Gene02952	51.8	48.14	104	132
PH02Gene15830	128.13	134.74	4	5
PH02Gene19082	105.92	105.92	1	1
PH02Gene36292	137.64	147.87	3	3
PH02Gene27605	99.18	91.04	3	3
PH02Gene07797	49.66	48.86	65	87
PH02Gene19536	63.68	54.0	13	20
PH02Gene05285	151.35	136.3	8	9
PH02Gene36443	87.31	87.52	17	23
PH02Gene29870	61.91	56.93	36	45
PH02Gene16852	124.91	136.9	21	27
PH02Gene24767	133.37	133.37	1	2
PH02Gene12165	101.28	101.28	2	3
PH02Gene04767	59.48	59.48	1	1
PH02Gene41885	156.09	160.06	6	8
PH02Gene21747	79.93	76.2	33	45
PH02Gene34880	62.27	62.27	1	1
PH02Gene14622	64.05	60.91	10	12
PH02Gene07711	47.19	35.89	12	13
PH02Gene44309	86.29	81.03	71	93
PH02Gene03990	78.69	72.21	3	3
PH02Gene18989	118.05	118.74	73	103
PH02Gene09105	235.38	235.38	2	4
PH02Gene19821	76.84	74.41	4	5
PH02Gene10709	169.94	180.29	7	7
PH02Gene04943	62.73	54.56	310	402
PH02Gene10186	104.64	143.22	3	6
PH02Gene21151	82.58	82.58	2	5
PH02Gene14924	75.29	75.29	1	1
PH02Gene24390	31.41	31.41	1	1
PH02Gene30131	134.78	134.78	2	11
PH02Gene50566	93.19	93.19	1	1
PH02Gene35495	85.73	82.1	22	33
PH02Gene11324	75.92	60.76	29	38
PH02Gene01883	90.46	90.46	2	3
PH02Gene35877	164.84	159.08	11	12
PH02Gene27422	108.63	110.48	7	8
PH02Gene02914	76.02	79.92	11	16
PH02Gene05437	83.25	69.06	15	21
PH02Gene14869	34.87	34.85	4	5
PH02Gene43395	22.96	22.96	1	1
PH02Gene32235	105.37	54.79	11	12
PH02Gene50082	98.84	98.84	1	1
PH02Gene48637	95.13	110.58	15	19
PH02Gene46095	74.0	64.62	5	5
PH02Gene18281	91.86	105.78	13	16
PH02Gene14361	176.05	149.69	10	13
PH02Gene15414	100.82	80.76	34	40
PH02Gene45318	123.47	99.96	8	11
PH02Gene46113	101.49	91.35	13	17
PH02Gene44010	99.06	92.17	23	30
PH02Gene28582	119.77	113.34	8	11
PH02Gene45181	72.62	57.56	47	64
PH02Gene19660	98.69	112.52	4	4
PH02Gene34529	166.74	166.74	1	1
PH02Gene34774	63.98	63.98	2	2
PH02Gene21767	147.88	116.81	3	7
PH02Gene31026	94.69	94.7	2	3
PH02Gene01930	37.04	35.66	14	17
PH02Gene27348	51.39	51.39	2	2
PH02Gene38649	54.5	54.5	1	2
PH02Gene21226	74.44	67.58	17	23
PH02Gene37255	96.42	96.42	2	2
PH02Gene39760	132.61	127.53	8	9
PH02Gene36662	140.98	163.83	5	8
PH02Gene38044	46.43	39.94	6	9
PH02Gene18480	80.4	82.37	9	15
PH02Gene32847	206.56	206.56	1	1
PH02Gene34098	49.61	51.07	6	11
PH02Gene21539	20.26	20.26	1	1
PH02Gene48100	238.36	234.81	3	3
PH02Gene20009	90.48	90.48	2	2
PH02Gene50053	78.49	75.84	4	5
PH02Gene29983	45.69	45.68	2	3
PH02Gene36042	60.0	49.12	3	3
PH02Gene00304	64.68	68.53	15	19
PH02Gene47149	72.45	54.84	7	15
PH02Gene32592	65.22	55.8	339	450
PH02Gene21959	162.37	162.37	1	1
PH02Gene36287	81.53	72.17	63	76
PH02Gene14697	273.0	273.0	2	3
PH02Gene04499	198.19	198.19	1	1
PH02Gene20661	97.06	91.25	5	7
PH02Gene27019	92.77	81.8	544	736
PH02Gene10993	76.12	70.56	19	22
PH02Gene43892	71.14	77.41	4	5
PH02Gene40995	59.8	53.95	72	95
PH02Gene46003	40.38	26.47	4	6
PH02Gene19622	157.48	171.26	4	6
PH02Gene16605	76.94	51.22	44	57
PH02Gene09268	164.94	164.94	2	4
PH02Gene17059	124.69	110.76	9	10
PH02Gene21398	88.32	77.68	73	84
PH02Gene44706	81.04	92.0	8	13
PH02Gene07059	65.54	58.92	80	105
PH02Gene26942	117.85	97.19	9	10
PH02Gene14476	74.07	74.44	70	90
PH02Gene02216	22.88	22.88	1	2
PH02Gene07882	89.65	81.04	121	172
PH02Gene11810	94.83	95.93	10	13
PH02Gene13390	51.01	35.52	6	13
PH02Gene43393	109.44	102.83	5	6
PH02Gene17324	142.84	142.84	2	2
PH02Gene44876	93.89	46.18	5	6
PH02Gene02957	68.56	67.21	17	25
PH02Gene09298	88.56	91.91	6	7
PH02Gene14735	93.59	73.29	43	56
PH02Gene32944	84.16	59.22	37	51
PH02Gene21655	87.36	85.72	19	29
PH02Gene45989	116.88	127.8	13	17
PH02Gene18248	92.97	91.52	114	149
PH02Gene06225	109.35	111.72	29	41
PH02Gene48850	367.25	367.25	1	2
PH02Gene27586	67.56	66.96	4	5
PH02Gene16415	67.68	67.43	49	66
PH02Gene13412	48.96	42.0	535	695
PH02Gene19118	88.99	83.3	21	29
PH02Gene37362	87.36	72.78	20	31
PH02Gene47070	26.73	26.74	2	5
PH02Gene12582	68.69	68.69	2	2
PH02Gene39122	317.12	317.12	1	1
PH02Gene27762	112.0	112.0	1	1
PH02Gene29516	94.42	91.38	6	6
PH02Gene23556	118.38	137.42	4	5
PH02Gene30764	142.18	137.64	9	12
PH02Gene47482	91.52	97.08	70	97
PH02Gene12839	122.86	166.76	5	7
PH02Gene07036	85.7	77.22	108	137
PH02Gene06229	48.07	46.43	9	12
PH02Gene38944	30.0	30.0	1	2
PH02Gene05687	106.29	82.78	45	60
PH02Gene02762	76.16	46.61	10	12
PH02Gene40203	83.08	80.34	14	19
PH02Gene07674	314.75	333.36	3	5
PH02Gene29409	39.48	33.43	3	5
PH02Gene30218	161.17	166.62	18	27
PH02Gene20672	110.54	107.02	16	24
PH02Gene08556	72.13	55.78	23	35
PH02Gene43199	107.27	96.31	10	11
PH02Gene31915	54.99	56.03	17	24
PH02Gene41863	130.78	140.28	19	32
PH02Gene11567	262.32	279.6	6	7
PH02Gene31259	28.59	24.44	4	5
PH02Gene16925	46.37	43.22	64	85
PH02Gene37841	111.44	102.48	8	9
PH02Gene28012	108.73	94.55	6	12
PH02Gene10171	77.47	81.57	14	19
PH02Gene26281	98.76	86.12	47	68
PH02Gene27678	99.37	62.21	5	5
PH02Gene45035	20.87	20.87	1	1
PH02Gene18286	180.02	183.0	9	11
PH02Gene43738	266.94	266.94	2	3
PH02Gene12802	117.89	114.4	22	30
PH02Gene18625	181.52	181.52	1	2
PH02Gene10289	223.35	211.15	3	5
PH02Gene01235	47.68	47.68	1	1
PH02Gene29136	65.25	59.44	12	13
PH02Gene37538	68.22	68.22	2	2
PH02Gene27331	131.24	150.45	3	6
PH02Gene03845	34.28	34.28	1	1
PH02Gene41351	97.19	95.38	10	12
PH02Gene46321	53.77	48.84	132	163
PH02Gene01813	87.37	67.35	27	38
PH02Gene32139	169.39	169.39	1	1
PH02Gene40757	61.25	58.52	4	4
PH02Gene09846	80.03	84.59	37	53
PH02Gene04082	125.77	157.83	3	6
PH02Gene03501	106.18	119.27	11	13
PH02Gene45190	120.64	120.64	2	2
PH02Gene05512	46.63	46.63	1	1
PH02Gene01328	69.63	55.94	16	19
PH02Gene14497	171.28	163.61	3	3
PH02Gene08925	133.87	136.14	27	34
PH02Gene49169	205.92	205.92	1	2
PH02Gene48486	163.55	163.55	2	2
PH02Gene13094	116.85	90.96	5	5
PH02Gene01159	119.82	138.5	7	10
PH02Gene19578	71.22	74.71	3	3
PH02Gene43904	150.25	152.46	5	5
PH02Gene27150	183.19	183.2	2	3
PH02Gene42910	97.13	95.38	4	9
PH02Gene16990	72.23	58.78	25	33
PH02Gene32553	161.33	155.86	3	6
PH02Gene30527	82.91	82.91	1	1
PH02Gene46139	71.39	70.72	14	19
PH02Gene01566	67.56	64.33	59	72
PH02Gene26079	35.73	35.73	2	5
PH02Gene41657	215.86	215.86	2	2
PH02Gene46918	12.11	12.11	1	1
PH02Gene44215	63.68	54.07	41	48
PH02Gene25834	69.94	53.28	34	44
PH02Gene43894	124.82	109.0	3	5
PH02Gene49998	216.06	216.06	1	2
PH02Gene19470	114.63	89.19	4	6
PH02Gene30330	40.92	40.92	1	1
PH02Gene27170	95.31	67.58	9	10
PH02Gene27757	68.58	46.96	9	13
PH02Gene48025	170.58	93.4	5	6
PH02Gene32582	78.46	74.24	4	4
PH02Gene50547	61.37	60.36	114	147
PH02Gene14346	53.09	49.18	4	5
PH02Gene47369	88.68	71.9	9	12
PH02Gene48404	120.03	120.03	1	2
PH02Gene01184	116.37	115.87	3	5
PH02Gene21563	85.59	92.17	29	43
PH02Gene07600	121.97	121.48	11	12
PH02Gene33499	90.76	83.24	4	5
PH02Gene01884	182.34	199.46	20	26
PH02Gene00714	73.76	57.68	5	6
PH02Gene25018	40.99	40.99	2	3
PH02Gene43889	140.23	110.48	3	4
PH02Gene16751	102.39	102.39	2	4
PH02Gene32852	92.75	97.97	12	16
PH02Gene21805	81.18	69.76	4	6
PH02Gene19154	93.89	73.46	15	22
PH02Gene11881	93.21	83.54	11	12
PH02Gene24114	64.51	77.0	3	4
PH02Gene09903	83.22	64.81	12	15
PH02Gene04006	64.19	64.19	1	2
PH02Gene15287	178.06	178.06	2	2
PH02Gene37398	59.56	59.8	9	9
PH02Gene31614	85.18	72.59	16	28
PH02Gene18056	123.46	132.24	18	25
PH02Gene17667	104.93	105.24	28	32
PH02Gene24254	115.35	120.38	14	20
PH02Gene42688	82.61	71.0	21	28
PH02Gene30225	83.06	74.45	10	12
PH02Gene02113	101.41	86.88	9	11
PH02Gene03110	50.98	47.55	25	32
PH02Gene47727	46.18	43.77	14	20
PH02Gene50321	66.41	66.41	1	3
PH02Gene22582	111.01	109.27	29	38
PH02Gene08272	137.1	137.1	2	3
PH02Gene08539	85.96	64.34	14	16
PH02Gene39905	114.59	136.03	13	17
PH02Gene04366	58.25	53.21	11	15
PH02Gene22197	90.88	83.94	40	57
PH02Gene42113	78.9	59.74	17	23
PH02Gene17841	138.85	138.85	2	4
PH02Gene06833	132.01	145.42	4	4
PH02Gene47953	101.28	80.54	35	48
PH02Gene28111	116.67	120.74	40	50
PH02Gene22221	72.0	72.0	1	1
PH02Gene21528	76.55	72.7	29	36
PH02Gene19530	232.91	262.77	3	4
PH02Gene21061	77.32	72.0	43	64
PH02Gene01092	132.55	132.55	2	2
PH02Gene24055	126.3	84.74	3	6
PH02Gene10044	48.57	47.44	20	24
PH02Gene36772	185.34	181.82	4	5
PH02Gene21408	99.6	110.26	14	18
PH02Gene27418	70.65	66.43	72	101
PH02Gene46210	82.1	70.47	37	45
PH02Gene15038	70.14	66.18	196	267
PH02Gene10064	93.94	86.4	47	62
PH02Gene38543	182.77	228.34	3	3
PH02Gene37732	95.91	82.25	72	95
PH02Gene44421	95.07	95.15	32	40
PH02Gene11586	56.24	52.08	66	79
PH02Gene11523	90.96	96.54	33	44
PH02Gene47168	86.09	104.42	3	4
PH02Gene27047	110.97	110.88	50	69
PH02Gene11816	65.58	65.58	1	2
PH02Gene42570	83.92	74.43	17	28
PH02Gene26395	63.22	44.26	4	5
PH02Gene07980	117.65	95.47	5	7
PH02Gene01428	61.62	60.32	17	18
PH02Gene22511	93.41	82.56	20	23
PH02Gene10413	165.94	165.94	2	2
PH02Gene27909	171.59	167.56	17	27
PH02Gene03841	104.36	87.92	6	10
PH02Gene10029	110.71	113.67	7	8
PH02Gene37828	94.33	94.33	1	2
PH02Gene01612	93.55	88.57	3	5
PH02Gene43923	48.18	48.18	1	2
PH02Gene46543	50.37	59.24	3	5
PH02Gene00725	141.59	141.59	2	2
PH02Gene07928	98.25	48.22	4	5
PH02Gene18920	85.92	87.32	10	11
PH02Gene10377	107.8	122.29	11	17
PH02Gene14700	47.48	40.58	4	4
PH02Gene23421	77.7	63.16	22	32
PH02Gene41934	65.52	62.27	881	1146
PH02Gene44438	113.33	121.28	6	7
PH02Gene35362	89.73	81.43	103	144
PH02Gene28192	163.64	163.64	2	5
PH02Gene27020	74.32	51.75	15	18
PH02Gene04533	55.42	47.93	19	26
PH02Gene19200	67.96	69.93	38	41
PH02Gene11340	78.04	78.04	1	3
PH02Gene26028	20.19	20.19	1	1
PH02Gene14432	149.5	148.67	15	21
PH02Gene19974	105.11	101.74	10	14
PH02Gene44553	94.79	94.79	2	3
PH02Gene38033	121.28	85.84	3	4
PH02Gene21405	155.13	155.13	1	1
PH02Gene33625	144.73	167.17	9	11
PH02Gene12989	96.45	83.72	16	25
PH02Gene08418	74.42	74.42	1	2
PH02Gene16012	104.01	109.67	15	17
PH02Gene15659	82.84	71.62	1773	2386
PH02Gene35031	65.99	76.37	11	14
PH02Gene09377	89.6	74.87	5	7
PH02Gene20257	125.73	116.59	69	93
PH02Gene24129	214.27	242.65	3	8
PH02Gene47163	87.21	73.5	41	52
PH02Gene08466	85.53	78.92	51	63
PH02Gene27158	96.03	72.7	9	14
PH02Gene17501	84.0	84.0	1	4
PH02Gene17933	44.4	43.96	6	11
PH02Gene06469	117.21	121.02	14	22
PH02Gene37769	49.66	49.66	2	3
PH02Gene06578	180.01	145.31	3	3
PH02Gene44552	87.87	87.87	1	1
PH02Gene02941	216.61	216.61	1	2
PH02Gene35820	125.89	136.54	11	12
PH02Gene45752	67.1	52.99	10	15
PH02Gene44041	61.94	50.22	4	4
PH02Gene10388	75.84	67.13	6	9
PH02Gene33531	92.96	70.58	19	23
PH02Gene29424	166.79	180.87	17	25
PH02Gene04237	62.39	61.11	423	547
PH02Gene44452	79.28	62.26	6	7
PH02Gene16368	48.0	43.07	3	3
PH02Gene23897	110.26	109.39	9	16
PH02Gene18189	69.53	69.53	2	3
PH02Gene18984	33.45	28.08	4	4
PH02Gene28337	84.21	84.72	22	31
PH02Gene22118	48.35	41.15	3	3
PH02Gene27914	102.08	106.01	6	7
PH02Gene37068	58.42	58.06	42	56
PH02Gene37240	136.44	119.87	5	6
PH02Gene33368	106.34	98.81	40	55
PH02Gene16189	128.61	135.81	9	15
PH02Gene25989	133.65	108.35	14	19
PH02Gene10472	97.08	97.08	1	2
PH02Gene00017	92.78	87.24	7	10
PH02Gene46389	75.71	75.83	157	210
PH02Gene11448	15.4	15.4	1	1
PH02Gene31853	59.02	49.48	155	199
PH02Gene01608	164.02	173.12	23	27
PH02Gene24347	116.98	90.8	14	19
PH02Gene32739	65.08	65.08	2	4
PH02Gene31482	72.37	40.08	3	4
PH02Gene06342	121.05	109.22	26	33
PH02Gene37943	88.64	102.4	15	22
PH02Gene13104	104.77	106.96	5	7
PH02Gene09301	76.07	67.84	42	60
PH02Gene10957	173.34	171.6	3	3
PH02Gene43813	148.59	151.7	4	6
PH02Gene03627	89.57	75.58	24	40
PH02Gene45125	69.0	48.4	30	47
PH02Gene31042	130.94	109.4	11	13
PH02Gene50089	101.81	101.81	1	1
PH02Gene36024	61.56	70.72	10	10
PH02Gene45026	142.46	125.41	13	15
PH02Gene03169	68.98	81.24	6	6
PH02Gene02567	86.19	82.68	12	18
PH02Gene07255	66.35	58.88	22	27
PH02Gene35464	151.83	151.83	2	2
PH02Gene32894	86.83	72.31	12	17
PH02Gene04901	96.1	70.1	47	70
PH02Gene32089	124.85	94.3	22	31
PH02Gene29577	120.94	130.72	3	6
PH02Gene43146	123.52	103.82	6	7
PH02Gene25269	71.22	48.48	4	5
PH02Gene17819	67.9	60.91	103	633
PH02Gene31956	73.09	70.52	28	40
PH02Gene40210	139.65	139.65	1	2
PH02Gene43059	106.37	127.42	7	12
PH02Gene37603	82.73	79.31	512	691
PH02Gene19574	96.76	106.56	13	17
PH02Gene14336	63.52	63.96	11	13
PH02Gene02570	92.25	90.22	9	10
PH02Gene24943	71.77	65.53	14	17
PH02Gene14067	77.79	71.37	163	209
PH02Gene18204	206.56	205.87	4	5
PH02Gene01305	53.07	53.48	25	31
PH02Gene40308	53.26	45.28	188	246
PH02Gene33751	65.78	65.38	15	19
PH02Gene22719	143.0	155.2	17	20
PH02Gene06590	97.62	86.28	31	39
PH02Gene27125	68.86	63.83	72	91
PH02Gene24793	60.16	62.61	22	28
PH02Gene17568	87.77	80.62	22	29
PH02Gene23097	78.46	88.45	3	5
PH02Gene30149	150.32	147.44	7	9
PH02Gene21323	60.79	49.05	20	22
PH02Gene35452	181.91	181.9	2	3
PH02Gene47351	71.44	67.94	82	116
PH02Gene30583	129.7	150.12	7	8
PH02Gene06911	65.77	56.81	321	422
PH02Gene48127	84.41	68.0	21	29
PH02Gene48587	180.55	180.54	2	2
PH02Gene48129	107.31	105.38	17	22
PH02Gene17350	63.37	62.89	5	6
PH02Gene35126	98.53	109.5	10	17
PH02Gene46908	57.42	62.0	71	103
PH02Gene09840	133.88	133.88	1	1
PH02Gene29505	119.93	113.1	22	29
PH02Gene15234	161.5	153.28	8	8
PH02Gene42745	69.18	64.72	12	14
PH02Gene35316	228.65	228.65	1	3
PH02Gene27589	112.82	117.4	5	6
PH02Gene16027	17.04	17.04	1	1
PH02Gene38674	54.54	59.35	21	31
PH02Gene37858	65.39	56.46	14	25
PH02Gene31807	62.38	61.92	6	10
PH02Gene22713	70.76	70.76	2	2
PH02Gene01467	54.44	46.95	15	18
PH02Gene21839	95.55	101.72	10	12
PH02Gene22122	45.61	45.61	1	1
PH02Gene50035	48.02	32.52	3	5
PH02Gene06293	139.08	139.08	1	1
PH02Gene21553	82.88	82.88	2	2
PH02Gene44277	111.77	111.76	2	2
PH02Gene05411	77.7	81.48	105	140
PH02Gene07300	59.27	59.12	53	77
PH02Gene21396	138.12	138.12	2	3
PH02Gene44168	49.05	46.0	10	13
PH02Gene24069	76.51	57.73	45	59
PH02Gene09643	10.83	10.83	1	2
PH02Gene00857	65.3	48.96	28	35
PH02Gene45021	59.72	49.81	268	354
PH02Gene49912	133.74	125.27	6	7
PH02Gene10256	184.38	184.38	2	2
PH02Gene36646	60.86	16.14	3	4
PH02Gene22001	103.89	106.9	42	49
PH02Gene21281	116.44	125.65	25	31
PH02Gene03369	59.39	61.84	29	41
PH02Gene37451	95.45	98.64	24	31
PH02Gene24884	49.01	34.33	7	7
PH02Gene11262	64.63	53.94	29	35
PH02Gene14909	217.46	176.83	3	4
PH02Gene31359	131.31	134.78	4	6
PH02Gene36870	183.44	183.44	1	2
PH02Gene24947	173.75	193.0	9	11
PH02Gene35223	68.1	68.1	2	2
PH02Gene07100	147.17	156.94	4	4
PH02Gene39138	110.04	110.04	1	1
PH02Gene11948	70.91	66.17	309	411
PH02Gene42221	183.02	189.18	6	8
PH02Gene50937	84.17	84.17	1	2
PH02Gene11712	160.84	183.57	11	19
PH02Gene17469	117.97	122.88	4	5
PH02Gene15089	67.76	65.75	5	8
PH02Gene01072	87.63	84.79	9	12
PH02Gene23742	149.0	149.0	1	1
PH02Gene30340	226.44	226.44	2	2
PH02Gene07747	65.15	69.06	38	47
PH02Gene50226	19.36	19.36	1	1
PH02Gene09912	223.05	208.42	6	8
PH02Gene08577	30.0	30.0	1	1
PH02Gene04482	132.19	132.19	1	1
PH02Gene40494	109.39	91.67	11	14
PH02Gene37864	62.03	60.77	5	7
PH02Gene12471	134.52	124.73	12	15
PH02Gene00270	117.4	91.08	7	10
PH02Gene03419	96.91	85.55	18	24
PH02Gene43764	60.21	60.22	2	4
PH02Gene27720	47.89	46.36	7	7
PH02Gene22699	90.05	82.03	13	18
PH02Gene16549	52.81	40.9	7	9
PH02Gene09023	63.87	59.21	23	25
PH02Gene31973	63.4	44.48	18	29
PH02Gene40234	61.8	52.4	6	7
PH02Gene47178	127.19	127.2	2	3
PH02Gene00514	68.4	63.12	1086	1459
PH02Gene44609	80.53	76.02	38	47
PH02Gene15753	61.52	56.77	74	99
PH02Gene35034	96.28	96.28	2	2
PH02Gene14350	111.04	111.04	1	1
PH02Gene04963	96.6	91.3	4	4
PH02Gene37217	65.23	63.94	16	23
PH02Gene33463	88.26	88.3	32	38
PH02Gene05949	90.21	86.31	7	7
PH02Gene20431	63.37	55.07	13	19
PH02Gene07150	103.15	96.74	8	8
PH02Gene21361	110.27	122.12	19	25
PH02Gene00984	95.15	84.56	20	28
PH02Gene17935	114.86	99.68	7	11
PH02Gene05663	90.11	87.39	15	15
PH02Gene05732	99.41	105.49	4	4
PH02Gene23515	89.97	83.56	116	147
PH02Gene48962	65.89	47.24	6	8
PH02Gene38094	115.35	120.43	6	13
PH02Gene46848	70.25	55.65	33	47
PH02Gene50301	49.54	49.54	1	1
PH02Gene00279	67.3	53.74	15	24
PH02Gene19488	88.62	73.91	68	90
PH02Gene38679	117.8	112.04	12	14
PH02Gene43972	159.7	166.56	4	4
PH02Gene09588	82.98	74.03	4	8
PH02Gene02982	143.37	147.48	3	3
PH02Gene05413	66.17	65.77	197	244
PH02Gene37029	79.35	90.52	21	31
PH02Gene14358	73.16	72.79	36	49
PH02Gene03703	77.94	71.8	4	4
PH02Gene27680	17.76	16.3	6	8
PH02Gene14654	71.54	72.72	32	39
PH02Gene27986	64.37	64.37	1	1
PH02Gene05899	130.4	147.7	16	20
PH02Gene27241	73.64	48.0	3	4
PH02Gene05446	55.81	55.82	2	2
PH02Gene29678	95.33	76.87	14	21
PH02Gene36331	61.17	56.89	55	73
PH02Gene08994	141.25	141.24	2	5
PH02Gene50045	69.48	69.48	1	1
PH02Gene17247	53.03	50.04	11	13
PH02Gene11366	164.98	176.41	4	4
PH02Gene15707	109.93	116.27	13	19
PH02Gene41346	210.81	206.44	4	4
PH02Gene13996	86.54	86.54	1	1
PH02Gene17382	187.54	195.06	4	4
PH02Gene04375	227.8	227.8	2	2
PH02Gene22047	100.45	87.26	4	5
PH02Gene22568	58.03	58.03	1	1
PH02Gene39595	198.77	196.62	3	4
PH02Gene03034	73.25	64.05	66	92
PH02Gene11584	103.89	108.72	9	10
PH02Gene14854	97.25	86.77	5	7
PH02Gene17523	176.76	173.84	4	9
PH02Gene37907	61.88	58.7	19	25
PH02Gene17516	79.99	63.35	9	13
PH02Gene26998	140.65	137.62	15	23
PH02Gene22286	175.77	156.99	4	4
PH02Gene18086	106.29	124.11	3	5
PH02Gene37292	105.13	95.26	6	9
PH02Gene14106	66.5	58.0	56	75
PH02Gene45750	45.24	36.15	3	3
PH02Gene13728	65.42	64.96	10	11
PH02Gene08859	256.56	256.56	1	1
PH02Gene37614	39.33	24.62	4	8
PH02Gene44782	69.5	61.87	13	18
PH02Gene26357	90.56	78.42	117	159
PH02Gene00562	53.51	53.54	20	26
PH02Gene37886	80.17	64.45	9	14
PH02Gene09758	61.14	63.3	15	16
PH02Gene19234	93.38	93.38	1	1
PH02Gene45084	91.96	82.9	6	8
PH02Gene49670	44.31	34.08	8	9
PH02Gene37620	31.04	31.04	1	1
PH02Gene09180	92.97	88.76	15	29
